gameweek,player_id,web_name,position,xPoints,now_cost,blend_rank,minutes,actual_points
4,436,Collyer,MID,0.0,,,0,0
4,437,Bendito Mantato,MID,0.0,,,0,0
4,438,Fletcher,MID,0.0,,,0,0
4,440,Zirkzee,FWD,0.0,,,7,1
4,441,Obi,FWD,0.0,,,0,0
4,442,Pope,GKP,0.0,,,0,0
4,443,Gillespie,GKP,0.0,,,0,0
4,444,Jaouen,GKP,0.0,,,0,0
4,448,Burn,DEF,0.0,,,0,0
4,451,A.Murphy,DEF,0.0,,,0,0
4,458,Joelinton,MID,0.0,,,0,0
4,463,Woltemade,FWD,0.0,,,0,0
4,465,Osula,FWD,0.0,,,0,0
4,466,Neave,FWD,0.0,,,0,0
4,609,Shahar,DEF,0.0,,,0,0
4,468,John,GKP,0.0,,,0,0
4,470,Morato,DEF,0.0,,,0,0
4,475,Savona,DEF,0.0,,,0,0
4,476,O.Richards,DEF,0.0,,,0,0
4,477,Abbott,DEF,0.0,,,0,0
4,479,Bindon,DEF,0.0,,,0,0
4,484,Hutchinson,MID,0.0,,,0,0
4,485,Bakwa,MID,0.0,,,0,0
4,489,Yates,MID,0.0,,,0,0
4,590,Benda,GKP,0.0,,,0,0
4,147,Tosin,DEF,0.0,,,5,1
4,494,Vicario,GKP,0.0,,,0,0
4,495,Austin,GKP,0.0,,,0,0
4,497,Dubravka,GKP,0.0,,,0,0
4,500,Romero,DEF,0.0,,,0,0
4,505,Spence,DEF,0.0,,,0,0
4,507,Phillips,DEF,0.0,,,0,0
4,508,Davies,DEF,0.0,,,0,0
4,509,Byfield,DEF,0.0,,,0,0
4,510,Rowswell,DEF,0.0,,,0,0
4,511,Souza,DEF,0.0,,,0,0
4,513,Xavi,MID,0.0,,,0,0
4,517,Odobert,MID,0.0,,,0,0
4,518,P.M.Sarr,MID,0.0,,,0,0
4,521,Kulusevski,MID,0.0,,,0,0
4,523,Moore,MID,0.0,,,0,0
4,524,Olusesi,MID,0.0,,,0,0
4,527,Richarlison,FWD,0.0,,,0,0
4,528,Scarlett,FWD,0.0,,,0,0
4,578,Mudryk,MID,0.0,,,0,0
4,601,Williams-Barnett,MID,0.0,,,0,0
4,530,Patterson,GKP,0.0,,,0,0
4,531,Ellborg,GKP,0.0,,,0,0
4,537,Seelt,DEF,0.0,,,0,0
4,538,Hjelde,DEF,0.0,,,0,0
4,540,Masuaku,DEF,0.0,,,0,0
4,543,Diarra,MID,0.0,,,0,0
4,546,Adingra,MID,0.0,,,0,0
4,547,Mundle,MID,0.0,,,0,0
4,550,Jocelin.T,MID,0.0,,,0,0
4,612,Methalie,DEF,0.0,,,0,0
4,613,Ahoka,MID,0.0,,,0,0
