gameweek,player_id,web_name,position,xPoints,now_cost,blend_rank,minutes,actual_points
5,441,Obi,FWD,0.0,,,0,0
5,405,N.Gonzalez,MID,0.0,,,0,0
5,442,Pope,GKP,0.0,,,0,0
5,443,Gillespie,GKP,0.0,,,0,0
5,444,Jaouen,GKP,0.0,,,0,0
5,448,Burn,DEF,0.0,,,0,0
5,451,A.Murphy,DEF,0.0,,,0,0
5,454,Elanga,MID,0.0,,,0,0
5,456,J.Ramsey,MID,0.0,,,0,0
5,458,Joelinton,MID,0.0,,,0,0
5,463,Woltemade,FWD,0.0,,,0,0
5,465,Osula,FWD,0.0,,,0,0
5,466,Neave,FWD,0.0,,,0,0
5,593,Dedić,DEF,0.0,,,0,0
5,609,Shahar,DEF,0.0,,,0,0
5,468,John,GKP,0.0,,,0,0
5,470,Morato,DEF,0.0,,,0,0
5,471,Milenković,DEF,0.0,,,0,0
5,475,Savona,DEF,0.0,,,0,0
5,476,O.Richards,DEF,0.0,,,0,0
5,477,Abbott,DEF,0.0,,,0,0
5,479,Bindon,DEF,0.0,,,0,0
5,484,Hutchinson,MID,0.0,,,0,0
5,485,Bakwa,MID,0.0,,,0,0
5,489,Yates,MID,0.0,,,0,0
5,590,Benda,GKP,0.0,,,0,0
5,494,Vicario,GKP,0.0,,,0,0
5,495,Austin,GKP,0.0,,,0,0
5,497,Dubravka,GKP,0.0,,,0,0
5,500,Romero,DEF,0.0,,,0,0
5,505,Spence,DEF,0.0,,,0,0
5,507,Phillips,DEF,0.0,,,0,0
5,508,Davies,DEF,0.0,,,0,0
5,509,Byfield,DEF,0.0,,,0,0
5,510,Rowswell,DEF,0.0,,,0,0
5,511,Souza,DEF,0.0,,,0,0
5,513,Xavi,MID,0.0,,,0,0
5,517,Odobert,MID,0.0,,,0,0
5,518,P.M.Sarr,MID,0.0,,,0,0
5,521,Kulusevski,MID,0.0,,,0,0
5,523,Moore,MID,0.0,,,0,0
5,524,Olusesi,MID,0.0,,,0,0
5,527,Richarlison,FWD,0.0,,,0,0
5,528,Scarlett,FWD,0.0,,,0,0
5,578,Mudryk,MID,0.0,,,0,0
5,601,Williams-Barnett,MID,0.0,,,0,0
5,530,Patterson,GKP,0.0,,,0,0
5,531,Ellborg,GKP,0.0,,,0,0
5,536,Reinildo,DEF,0.0,,,0,0
5,537,Seelt,DEF,0.0,,,0,0
5,538,Hjelde,DEF,0.0,,,0,0
5,540,Masuaku,DEF,0.0,,,0,0
5,543,Diarra,MID,0.0,,,0,0
5,546,Adingra,MID,0.0,,,0,0
5,547,Mundle,MID,0.0,,,0,0
5,550,Jocelin.T,MID,0.0,,,0,0
5,612,Methalie,DEF,0.0,,,90,-1
5,613,Ahoka,MID,0.0,,,0,0
5,651,J.Angulo,FWD,0.0,,,0,0
5,54,Gomes,MID,-0.5,,,90,4
